,urls,status_code,tinken_title,tinken_model,key,value,breadcrumb,data_sheet
103,https://www.mrosupply.com/clutches-and-brakes/2130303_108205202flf_stearns/,200,Stearns 108205202FLF SVR-Brake Assembly-STD 8010491,MODEL 108205202FLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
104,https://www.mrosupply.com/clutches-and-brakes/2130299_1082052k2xnf_stearns/,200,Stearns 1082052K2XNF Brake Assembly-INT 8001842,MODEL 1082052K2XNF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
105,https://www.mrosupply.com/clutches-and-brakes/2130420_1082061q2xlf_stearns/,200,Stearns 1082061Q2XLF DNR-Brake Assembly-INT 8039851,MODEL 1082061Q2XLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
106,https://www.mrosupply.com/clutches-and-brakes/2130584_108262200008_stearns/,200,STEARNS 108262200008 VBDI COMP3/4EXT-IT 8089988,MODEL 108262200008,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
107,https://www.mrosupply.com/clutches-and-brakes/2130631_108602102fff_stearns/,200,Stearns 108602102FFF Brake Assembly-STD 8001432,MODEL 108602102FFF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
108,https://www.mrosupply.com/clutches-and-brakes/2130781_108604102vff_stearns/,200,Stearns 108604102VFF Brake Assembly-STD 199056,MODEL 108604102VFF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
109,https://www.mrosupply.com/clutches-and-brakes/2130772_1086041h2llf_stearns/,200,Stearns 1086041H2LLF Brake Assembly-INT 168467,MODEL 1086041H2LLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
110,https://www.mrosupply.com/clutches-and-brakes/2130807_1086042i2llf_stearns/,200,Stearns 1086042I2LLF Brake Assembly-INT 255598,MODEL 1086042I2LLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
111,https://www.mrosupply.com/clutches-and-brakes/2128022_1081011l2rqf_stearns/,200,Stearns 1081011L2RQF Brake Assembly-INT 192529,MODEL 1081011L2RQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
112,https://www.mrosupply.com/clutches-and-brakes/2128234_108101202nnf_stearns/,200,Stearns 108101202NNF Brake Assembly-STD 127916,MODEL 108101202NNF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
113,https://www.mrosupply.com/clutches-and-brakes/2128450_108102102jef_stearns/,200,Stearns 108102102JEF Brake Assembly-STD 8010482,MODEL 108102102JEF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
114,https://www.mrosupply.com/clutches-and-brakes/2128905_108103202nff_stearns/,200,Stearns 108103202NFF Brake Assembly-STD 8039786,MODEL 108103202NFF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
115,https://www.mrosupply.com/clutches-and-brakes/2129242_1082015h2_stearns/,200,Stearns 1082015H2 XF Brake Assembly-INT-Less Hub 8087795,MODEL 1082015H2,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
116,https://www.mrosupply.com/clutches-and-brakes/2129406_108202202flf_stearns/,200,Stearns 108202202FLF Brake Assembly-STD 8026526,MODEL 108202202FLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
117,https://www.mrosupply.com/clutches-and-brakes/2129710_108203202044_stearns/,200,STEARNS 108203202044 SPLIT HSGVAF/SRHTRSW 8068692,MODEL 108203202044,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
118,https://www.mrosupply.com/clutches-and-brakes/2129908_108204102077_stearns/,200,STEARNS 108204102077 BRK-ODD 480V60HZCL H 8000367,MODEL 108204102077,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
119,https://www.mrosupply.com/clutches-and-brakes/2129849_108204102jlf_stearns/,200,Stearns 108204102JLF SVR-Brake Assembly-STD 8016676,MODEL 108204102JLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
120,https://www.mrosupply.com/clutches-and-brakes/2129864_108204102rlf_stearns/,200,Stearns 108204102RLF Brake Assembly-STD 8016681,MODEL 108204102RLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
121,https://www.mrosupply.com/clutches-and-brakes/2129810_1082041h2jqf_stearns/,200,Stearns 1082041H2JQF SVR-Brake Assembly-INT 237441,MODEL 1082041H2JQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
122,https://www.mrosupply.com/clutches-and-brakes/2130124_108204202159_stearns/,200,STEARNS 108204202159 BRASSHTRSTNL NMPL3LDS 149244,MODEL 108204202159,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
123,https://www.mrosupply.com/clutches-and-brakes/2130029_108204202lmf_stearns/,200,Stearns 108204202LMF Brake Assembly-STD 8018361,MODEL 108204202LMF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
124,https://www.mrosupply.com/clutches-and-brakes/2130209_1082051t2rlf_stearns/,200,Stearns 1082051T2RLF Brake Assembly-INT 211204,MODEL 1082051T2RLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
125,https://www.mrosupply.com/clutches-and-brakes/2130412_1082061h2rqf_stearns/,200,Stearns 1082061H2RQF DNR-Brake Assembly-INT 8007819,MODEL 1082061H2RQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
126,https://www.mrosupply.com/clutches-and-brakes/2130466_108231400cqc_stearns/,200,Stearns 108231400CQC Brake Assembly-STD 285155,MODEL 108231400CQC,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
127,https://www.mrosupply.com/clutches-and-brakes/2130660_108602202zlf_stearns/,200,Stearns 108602202ZLF Brake Assembly-STD 154606,MODEL 108602202ZLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
128,https://www.mrosupply.com/clutches-and-brakes/2130758_108603202032_stearns/,200,STEARNS 108603202032 BR-RL TACH MACH W/O HUB 235093,MODEL 108603202032,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
129,https://www.mrosupply.com/clutches-and-brakes/2130841_108604202039_stearns/,200,STEARNS 108604202039 BRK-CL H230V SPACE HTR 216457,MODEL 108604202039,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
130,https://www.mrosupply.com/clutches-and-brakes/2128258_108101202057_stearns/,200,STEARNS 108101202057 BRK-FULL SRSTNLHTRSW 8069328,MODEL 108101202057,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
131,https://www.mrosupply.com/clutches-and-brakes/2128278_108101202083_stearns/,200,STEARNS 108101202083 CRANE DUTY-VAPROX SWITCH 8018424,MODEL 108101202083,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
132,https://www.mrosupply.com/clutches-and-brakes/2128305_108101202118_stearns/,200,STEARNS 108101202118 BRK-CARRIERCLASS H 145529,MODEL 108101202118,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
133,https://www.mrosupply.com/clutches-and-brakes/2128435_108102102dpf_stearns/,200,Stearns 108102102DPF SVR-Brake Assembly-STD 8026214,MODEL 108102102DPF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
134,https://www.mrosupply.com/clutches-and-brakes/2128648_108102202090_stearns/,200,STEARNS 108102202090 CRANE DUTY-DBL C FACE6 8097197,MODEL 108102202090,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
135,https://www.mrosupply.com/clutches-and-brakes/2129304_108202102tbf_stearns/,200,Stearns 108202102TBF Brake Assembly-STD 8099800,MODEL 108202102TBF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
136,https://www.mrosupply.com/clutches-and-brakes/2129613_108203102068_stearns/,200,STEARNS 108203102068 SVR-BRK-RL TACHV/AW/HUB 8013125,MODEL 108203102068,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
137,https://www.mrosupply.com/clutches-and-brakes/2129580_108203102ulf_stearns/,200,Stearns 108203102ULF Brake Assembly-STD 270033,MODEL 108203102ULF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
138,https://www.mrosupply.com/clutches-and-brakes/2129881_108204102010_stearns/,200,STEARNS 108204102010 SVR-BRK-BRK-DERATE #185 8026688,MODEL 108204102010,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
139,https://www.mrosupply.com/clutches-and-brakes/2130071_108204202077_stearns/,200,STEARNS 108204202077 BRK-DBL C FACEPULL REL 8089743,MODEL 108204202077,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
140,https://www.mrosupply.com/clutches-and-brakes/2129649_1082032h2flf_stearns/,200,Stearns 1082032H2FLF Brake Assembly-INT 192809,MODEL 1082032H2FLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
141,https://www.mrosupply.com/clutches-and-brakes/2130270_108205102060_stearns/,200,STEARNS 108205102060 DBL CSW460V60/50CBOX 169782,MODEL 108205102060,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
142,https://www.mrosupply.com/clutches-and-brakes/2130271_108205102061_stearns/,200,STEARNS 108205102061 BRK-C FACESIDE RELR-235 183593,MODEL 108205102061,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
143,https://www.mrosupply.com/clutches-and-brakes/2130342_108205202051_stearns/,200,STEARNS 108205202051 BRK-CLS H S HTR & K MOD 8012544,MODEL 108205202051,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
144,https://www.mrosupply.com/clutches-and-brakes/2130298_1082052k2xlf_stearns/,200,Stearns 1082052K2XLF Brake Assembly-INT 8026795,MODEL 1082052K2XLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
145,https://www.mrosupply.com/clutches-and-brakes/2130634_108602102jlf_stearns/,200,Stearns 108602102JLF Brake Assembly-STD 125063,MODEL 108602102JLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
146,https://www.mrosupply.com/clutches-and-brakes/2128132_108101102091_stearns/,200,STEARNS 108101102091 BRK-THRU SHFT&3/8-16 TAP 8002535,MODEL 108101102091,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
147,https://www.mrosupply.com/clutches-and-brakes/2128201_1081012l2flf_stearns/,200,Stearns 1081012L2FLF Brake Assembly-INT 125310,MODEL 1081012L2FLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
148,https://www.mrosupply.com/clutches-and-brakes/2128832_108103102034_stearns/,200,STEARNS 108103102034 BRK-C FACESIDE RELR-113 8066881,MODEL 108103102034,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
149,https://www.mrosupply.com/clutches-and-brakes/2128969_108103202093_stearns/,200,STEARNS 108103202093 BRK-THRU SHAFT115V HTR 8016853,MODEL 108103202093,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
150,https://www.mrosupply.com/clutches-and-brakes/2129034_1082011h2hqf_stearns/,200,Stearns 1082011H2HQF Brake Assembly-INT 156994,MODEL 1082011H2HQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
151,https://www.mrosupply.com/clutches-and-brakes/2129156_108201202npf_stearns/,200,Stearns 108201202NPF Brake Assembly-STD 8007631,MODEL 108201202NPF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
152,https://www.mrosupply.com/clutches-and-brakes/2129126_1082012i2nlf_stearns/,200,Stearns 1082012I2NLF Brake Assembly-INT 8045955,MODEL 1082012I2NLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
153,https://www.mrosupply.com/clutches-and-brakes/2129129_1082012j2nef_stearns/,200,Stearns 1082012J2NEF Brake Assembly-INT 8019257,MODEL 1082012J2NEF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
154,https://www.mrosupply.com/clutches-and-brakes/2129632_108203102089_stearns/,200,STEARNS 108203102089 BRK-RL TACH MACHWARN SW 170661,MODEL 108203102089,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
155,https://www.mrosupply.com/clutches-and-brakes/2129568_108203102lqf_stearns/,200,Stearns 108203102LQF Brake Assembly-STD 8017712,MODEL 108203102LQF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
156,https://www.mrosupply.com/clutches-and-brakes/2129534_1082031h2plf_stearns/,200,Stearns 1082031H2PLF Brake Assembly-INT 167258,MODEL 1082031H2PLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
157,https://www.mrosupply.com/clutches-and-brakes/2129651_1082032h2llf_stearns/,200,Stearns 1082032H2LLF Brake Assembly-INT 8020152,MODEL 1082032H2LLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
158,https://www.mrosupply.com/clutches-and-brakes/2129839_108204102eqf_stearns/,200,Stearns 108204102EQF SVR-Brake Assembly-STD 8046178,MODEL 108204102EQF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
159,https://www.mrosupply.com/clutches-and-brakes/2129842_108204102flf_stearns/,200,Stearns 108204102FLF SVR-Brake Assembly-STD 8016673,MODEL 108204102FLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
160,https://www.mrosupply.com/clutches-and-brakes/2130060_108204202060_stearns/,200,STEARNS 108204202060 BRK-STDADAPT TO H1204&6 8067065,MODEL 108204202060,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
161,https://www.mrosupply.com/clutches-and-brakes/2130199_1082051f2rdf_stearns/,200,Stearns 1082051F2RDF Brake Assembly-INT 8098864,MODEL 1082051F2RDF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
162,https://www.mrosupply.com/clutches-and-brakes/2130335_108205202042_stearns/,200,STEARNS 108205202042 RL TAC&Q MOD460V50-280FR 8001173,MODEL 108205202042,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
163,https://www.mrosupply.com/clutches-and-brakes/2130351_108205202063_stearns/,200,STEARNS 108205202063 BRK-BRASSHTRSTNL NMPLT 128271,MODEL 108205202063,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
164,https://www.mrosupply.com/clutches-and-brakes/2130680_1086031h2klf_stearns/,200,Stearns 1086031H2KLF Brake Assembly-INT 219308,MODEL 1086031H2KLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
165,https://www.mrosupply.com/clutches-and-brakes/2130767_108603602hzf_stearns/,200,Stearns 108603602HZF SVR-Brake Assembly-STD 125965,MODEL 108603602HZF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Replacement Parts']",
166,https://www.mrosupply.com/clutches-and-brakes/2130771_1086041h2klf_stearns/,200,Stearns 1086041H2KLF Brake Assembly-INT 136188,MODEL 1086041H2KLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
167,https://www.mrosupply.com/clutches-and-brakes/2142313_501141302_stearns/,200,STEARNS 501141302 M.B.& COIL ASSY 61-74V 14 8031994,MODEL 501141302,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
168,https://www.mrosupply.com/clutches-and-brakes/2142320_501142108_stearns/,200,STEARNS 501142108 M.B.& COIL 194-230V 14E 8032004,MODEL 501142108,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
169,https://www.mrosupply.com/clutches-and-brakes/2128009_1081011h2hlf_stearns/,200,Stearns 1081011H2HLF Brake Assembly-INT 8006289,MODEL 1081011H2HLF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
170,https://www.mrosupply.com/clutches-and-brakes/2128187_1081012h2fmf_stearns/,200,Stearns 1081012H2FMF Brake Assembly-INT 140576,MODEL 1081012H2FMF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
171,https://www.mrosupply.com/clutches-and-brakes/2128632_108102202048_stearns/,200,STEARNS 108102202048 BRK-VERT ASPACE HTR 115V 8040195,MODEL 108102202048,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
172,https://www.mrosupply.com/clutches-and-brakes/2128670_108102202118_stearns/,200,STEARNS 108102202118 BRK-VA56LDSVITON & HTR 8010032,MODEL 108102202118,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
173,https://www.mrosupply.com/clutches-and-brakes/2128791_108103102bqf_stearns/,200,Stearns 108103102BQF SVR-Brake Assembly-STD 127986,MODEL 108103102BQF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
174,https://www.mrosupply.com/clutches-and-brakes/2129202_108201202098_stearns/,200,STEARNS 108201202098 ODD KWY A&K MOD 440V60 8028728,MODEL 108201202098,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
175,https://www.mrosupply.com/clutches-and-brakes/2129215_108201202114_stearns/,200,STEARNS 108201202114 BRK-RL TACH MACH 155034,MODEL 108201202114,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
176,https://www.mrosupply.com/clutches-and-brakes/2129140_108201202clf_stearns/,200,Stearns 108201202CLF Brake Assembly-STD 8026425,MODEL 108201202CLF,[],[],"['Clutches and Brakes', 'Magnetic Clutches & Brakes', 'Magnetic Brakes']",
177,https://www.mrosupply.com/clutches-and-brakes/2129120_1082012h2cqf_stearns/,200,Stearns 1082012H2CQF Brake Assembly-INT 153100,MODEL 1082012H2CQF,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Components']",
178,https://www.mrosupply.com/clutches-and-brakes/2129448_108202202079_stearns/,200,STEARNS 108202202079 BRK-K MODADAPT TO H-1000 8070438,MODEL 108202202079,[],[],"['Clutches and Brakes', 'Clutches and Brakes Accessories', 'Clutch & Brake Hardware & Kits']",
